Employee ID,Title,BusinessUnit,EmployeeStatus,EmployeeType,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating,Survey Date,Engagement Score,Satisfaction Score,Work-Life Balance Score,Training Date,Training Program Name,Training Type,Training Outcome,Training Duration(Days),Training Cost,Age
1369,Administrative Assistant,CCDR,Active,Contract,Black,Married,Exceeds,3,08-03-2023,2,4,3,31-Jan-23,Communication Skills,External,Incomplete,2,629.2,47
1370,Administrative Assistant,SVG,Active,Part-Time,Black,Married,Exceeds,3,19-07-2023,1,2,1,06-Sep-22,Leadership Development,Internal,Incomplete,1,850.28,30
1371,Accountant I,EW,Active,Contract,Black,Married,Exceeds,3,19-05-2023,1,1,2,01-Oct-22,Leadership Development,External,Passed,1,321.25,64
1372,Accountant I,MSC,Active,Contract,White,Single,Exceeds,3,30-07-2023,3,1,4,03-Jun-23,Customer Service,Internal,Passed,1,475.32,31
1373,Accountant I,TNS,Active,Contract,Other,Divorced,Exceeds,3,12-06-2023,1,2,5,08-Sep-22,Leadership Development,External,Failed,4,847.2,36
1374,Sr. Network Engineer,PYZ,Active,Part-Time,White,Married,Exceeds,3,08-02-2023,5,5,4,08-Oct-22,Customer Service,Internal,Completed,1,983.35,77
1375,Sr. Accountant,PYZ,Active,Contract,Asian,Divorced,Exceeds,3,28-09-2022,1,3,2,25-Jun-23,Technical Skills,External,Passed,3,880.9,22
1376,Administrative Assistant,CCDR,Active,Full-Time,Other,Single,Exceeds,3,12-06-2023,4,3,5,02-Aug-23,Customer Service,External,Completed,3,795.72,61
1377,Administrative Assistant,SVG,Active,Part-Time,White,Divorced,Exceeds,3,05-03-2023,5,5,4,20-Jun-23,Communication Skills,Internal,Completed,2,909.56,53
1378,Accountant I,EW,Active,Full-Time,White,Married,PIP,3,03-02-2023,1,4,5,28-Jan-23,Communication Skills,External,Failed,5,145.7,47
1379,Accountant I,MSC,Active,Part-Time,White,Widowed,Exceeds,3,28-02-2023,5,2,5,06-Mar-23,Communication Skills,Internal,Passed,1,397.48,39
1380,Accountant I,TNS,Active,Part-Time,Hispanic,Single,Exceeds,3,27-12-2022,1,1,2,26-May-23,Communication Skills,External,Failed,3,326.7,67
1381,Sr. Network Engineer,PYZ,Active,Full-Time,Other,Single,PIP,3,10-07-2023,2,2,1,20-Sep-22,Leadership Development,Internal,Failed,4,718.16,22
1382,Sr. Accountant,TNS,Active,Full-Time,White,Widowed,Exceeds,3,30-11-2022,2,1,1,21-Feb-23,Communication Skills,Internal,Passed,5,162.46,51
1383,Sr. Accountant,BPC,Active,Contract,Hispanic,Divorced,Exceeds,3,02-09-2022,4,1,5,15-Jan-23,Customer Service,Internal,Completed,3,924.64,28
1384,Administrative Assistant,CCDR,Active,Part-Time,Other,Single,PIP,3,05-05-2023,2,3,4,04-Oct-22,Leadership Development,Internal,Passed,4,628.48,64
1385,Administrative Assistant,SVG,Active,Full-Time,Hispanic,Divorced,PIP,3,11-09-2022,3,1,3,27-Jun-23,Communication Skills,Internal,Passed,1,678.07,54
1386,Accountant I,EW,Active,Contract,White,Married,Exceeds,3,18-03-2023,2,4,5,29-Jun-23,Technical Skills,External,Passed,1,106.91,43
1387,Accountant I,MSC,Active,Contract,Hispanic,Divorced,PIP,3,29-03-2023,5,1,2,20-Dec-22,Communication Skills,External,Incomplete,1,195.95,70
1388,Accountant I,TNS,Active,Part-Time,Black,Single,Exceeds,3,15-07-2023,5,2,4,18-Apr-23,Communication Skills,External,Completed,1,918.34,49
1389,Production Technician II,NEL,Active,Part-Time,Hispanic,Widowed,Exceeds,3,25-02-2023,4,4,3,16-Jan-23,Communication Skills,External,Incomplete,3,425.34,57
1390,Production Technician I,SVG,Active,Contract,Asian,Married,Exceeds,3,23-01-2023,2,3,4,03-Mar-23,Communication Skills,External,Completed,3,512.53,64
1391,Production Technician I,MSC,Active,Contract,Other,Single,Needs Improvement,3,11-08-2022,4,1,1,05-Feb-23,Leadership Development,External,Completed,3,146.48,79
1392,Production Technician I,PL,Active,Part-Time,Hispanic,Widowed,Exceeds,3,19-09-2022,4,4,3,20-Apr-23,Leadership Development,External,Completed,3,578.62,64
1393,Production Technician I,SVG,Active,Part-Time,Other,Single,Exceeds,3,17-06-2023,4,4,4,02-Apr-23,Technical Skills,External,Failed,3,255.61,74
1394,Production Technician I,NEL,Active,Full-Time,Black,Married,Exceeds,3,07-07-2023,1,2,2,13-Feb-23,Leadership Development,Internal,Passed,5,370.26,76
1395,Production Technician II,SVG,Terminated,Full-Time,Black,Divorced,Exceeds,3,31-05-2023,4,1,2,28-Dec-22,Communication Skills,Internal,Failed,2,302.97,61
1396,Production Technician I,SVG,Active,Part-Time,Hispanic,Married,Exceeds,3,07-07-2023,2,1,3,13-Sep-22,Communication Skills,Internal,Completed,3,632.28,63
1397,Production Technician I,MSC,Active,Contract,Other,Single,Exceeds,3,31-03-2023,3,2,3,01-Mar-23,Customer Service,Internal,Incomplete,2,669.41,37
1398,Production Technician I,PYZ,Active,Part-Time,White,Single,Needs Improvement,3,07-04-2023,1,1,1,04-Jan-23,Communication Skills,External,Passed,3,191.99,49
1399,Production Technician I,BPC,Active,Part-Time,Other,Widowed,Needs Improvement,3,07-03-2023,1,4,4,02-May-23,Customer Service,Internal,Incomplete,2,695.11,46
1400,Production Technician II,NEL,Active,Full-Time,White,Divorced,Exceeds,3,17-05-2023,2,3,3,06-Aug-22,Communication Skills,Internal,Failed,2,634.92,63
1401,Production Technician I,PL,Active,Contract,White,Single,Exceeds,3,04-11-2022,2,5,3,03-Jul-23,Communication Skills,Internal,Incomplete,5,873.98,52
1402,Production Technician I,MSC,Active,Full-Time,White,Divorced,Exceeds,3,13-07-2023,2,4,4,14-Oct-22,Communication Skills,External,Passed,3,602.33,33
1403,Production Technician I,SVG,Active,Full-Time,White,Widowed,Exceeds,3,25-12-2022,1,3,2,08-Jun-23,Technical Skills,Internal,Failed,3,807.02,77
1404,Production Technician II,BPC,Terminated,Contract,Hispanic,Single,Exceeds,3,18-02-2023,1,2,2,02-Oct-22,Project Management,Internal,Completed,4,411.94,40
1405,Production Technician II,PL,Active,Part-Time,Other,Single,Exceeds,3,29-04-2023,3,3,3,15-Sep-22,Customer Service,External,Completed,4,537.73,41
1406,Production Technician II,PYZ,Active,Part-Time,Asian,Single,Exceeds,3,15-05-2023,4,1,5,03-May-23,Technical Skills,Internal,Incomplete,5,930.1,40
1407,Production Technician I,TNS,Active,Full-Time,Hispanic,Married,Exceeds,3,16-02-2023,3,3,1,23-Nov-22,Communication Skills,External,Completed,3,249.66,40
1408,Production Technician I,PL,Active,Contract,Other,Single,Exceeds,3,07-06-2023,3,3,3,24-Dec-22,Communication Skills,Internal,Passed,5,691.82,41
1409,Production Technician I,MSC,Terminated,Full-Time,Other,Widowed,Exceeds,3,17-05-2023,2,2,1,23-Aug-22,Customer Service,Internal,Passed,4,938.59,38
1410,Production Technician I,SVG,Active,Contract,White,Widowed,Exceeds,3,02-04-2023,2,2,4,25-Nov-22,Project Management,External,Completed,1,746.8,77
1411,Production Technician I,EW,Active,Part-Time,Hispanic,Married,Exceeds,3,25-06-2023,5,4,5,14-Dec-22,Technical Skills,External,Incomplete,1,690.75,39
1412,Production Technician I,MSC,Active,Part-Time,White,Widowed,Exceeds,3,16-06-2023,4,3,5,24-Aug-22,Project Management,External,Incomplete,4,544.19,37
1413,Production Technician I,TNS,Active,Part-Time,Black,Widowed,Needs Improvement,3,31-10-2022,4,3,2,17-Feb-23,Technical Skills,Internal,Completed,5,918.34,76
1414,Production Technician I,BPC,Active,Contract,Asian,Married,Exceeds,3,13-08-2022,1,4,4,21-Jan-23,Customer Service,Internal,Failed,3,997.2,56
1415,Production Technician I,CCDR,Active,Part-Time,Asian,Divorced,Exceeds,3,16-09-2022,2,2,1,28-Dec-22,Customer Service,Internal,Incomplete,3,633.96,43
1416,Production Technician I,EW,Active,Part-Time,Asian,Widowed,Exceeds,3,11-05-2023,5,4,3,27-Oct-22,Customer Service,External,Passed,2,638.69,67
1417,Production Technician I,MSC,Active,Full-Time,Other,Single,Exceeds,3,31-12-2022,3,5,2,05-Jan-23,Project Management,Internal,Passed,1,643.82,72
1418,Production Technician I,NEL,Active,Part-Time,Other,Married,Needs Improvement,3,25-11-2022,2,1,3,24-Jun-23,Project Management,External,Failed,1,840.76,18
1419,Production Technician I,PL,Active,Contract,Other,Divorced,Exceeds,3,11-02-2023,4,2,1,13-Apr-23,Leadership Development,Internal,Passed,1,108.04,39
1420,Production Technician I,PYZ,Active,Contract,White,Divorced,Exceeds,3,12-06-2023,1,2,4,16-Feb-23,Communication Skills,Internal,Completed,5,889.57,71
1421,Production Technician I,SVG,Active,Contract,Other,Married,Exceeds,3,03-09-2022,3,5,5,08-Dec-22,Customer Service,Internal,Completed,5,835.97,71
1423,Production Technician I,WBL,Active,Full-Time,White,Single,Needs Improvement,3,23-03-2023,2,5,5,15-Mar-23,Communication Skills,Internal,Passed,3,255.55,30
1425,Production Technician I,CCDR,Active,Part-Time,Black,Single,Needs Improvement,3,06-09-2022,2,3,1,13-Mar-23,Technical Skills,Internal,Failed,1,850.15,77
1426,Production Technician I,EW,Terminated,Full-Time,Hispanic,Widowed,Exceeds,3,11-07-2023,4,5,5,02-Dec-22,Project Management,External,Completed,3,938.04,22
1427,Production Technician II,CCDR,Active,Full-Time,Asian,Divorced,Needs Improvement,3,09-02-2023,1,2,3,25-Apr-23,Project Management,External,Passed,1,684.24,66
1428,Production Technician II,SVG,Active,Full-Time,White,Divorced,Exceeds,3,04-06-2023,3,5,2,30-Aug-22,Technical Skills,Internal,Failed,5,956.11,52
1429,Production Technician II,EW,Terminated,Contract,Hispanic,Divorced,Exceeds,3,23-03-2023,1,4,3,26-Nov-22,Communication Skills,External,Failed,4,441.43,75
1430,Production Technician II,MSC,Terminated,Part-Time,Asian,Single,Needs Improvement,3,15-09-2022,2,2,2,26-Aug-22,Leadership Development,External,Passed,4,193.99,64
1431,Production Technician II,TNS,Active,Full-Time,Black,Widowed,Exceeds,3,28-10-2022,2,1,1,15-Oct-22,Technical Skills,External,Failed,3,790.72,68
1432,Production Technician II,PYZ,Active,Contract,White,Married,Exceeds,3,13-10-2022,4,3,4,06-Aug-22,Communication Skills,Internal,Completed,4,894.75,28
1433,Production Technician I,SVG,Active,Part-Time,White,Widowed,Needs Improvement,3,06-08-2022,5,1,3,18-Sep-22,Customer Service,Internal,Passed,4,863.73,26
1434,Production Technician I,EW,Active,Part-Time,White,Divorced,Exceeds,3,21-10-2022,1,2,3,27-Apr-23,Project Management,External,Incomplete,2,746.99,32
1435,Production Technician I,MSC,Active,Contract,Hispanic,Single,Exceeds,3,23-03-2023,4,2,3,21-Sep-22,Leadership Development,Internal,Passed,4,360.38,23
1436,Production Technician I,TNS,Active,Full-Time,Hispanic,Married,Needs Improvement,3,09-07-2023,1,2,2,26-Aug-22,Technical Skills,Internal,Incomplete,1,298.3,33
1437,Production Technician I,PYZ,Active,Contract,Asian,Single,Exceeds,3,06-01-2023,4,5,5,28-Dec-22,Leadership Development,External,Passed,3,537.12,24
1438,Production Technician I,WBL,Active,Contract,Asian,Married,Exceeds,3,21-01-2023,1,4,1,12-May-23,Customer Service,External,Passed,2,996.18,46
1439,Production Technician I,NEL,Active,Full-Time,Asian,Widowed,Needs Improvement,3,29-11-2022,3,1,3,20-Jun-23,Communication Skills,Internal,Completed,4,764.43,34
1440,Production Technician I,PL,Active,Part-Time,Hispanic,Single,Needs Improvement,3,02-11-2022,3,1,4,13-Nov-22,Communication Skills,External,Failed,5,490.33,26
1441,Production Technician I,BPC,Active,Contract,Hispanic,Married,Needs Improvement,3,07-04-2023,1,1,5,23-Oct-22,Customer Service,Internal,Incomplete,4,758.41,39
1442,Production Technician I,CCDR,Active,Full-Time,Black,Single,Needs Improvement,3,11-01-2023,2,4,2,21-Feb-23,Technical Skills,External,Incomplete,3,367.56,25
1443,Production Technician I,SVG,Active,Contract,White,Divorced,Needs Improvement,3,12-06-2023,5,2,3,03-May-23,Leadership Development,Internal,Failed,5,582.49,59
1444,Production Technician I,EW,Active,Contract,White,Divorced,Needs Improvement,3,21-12-2022,5,5,3,30-Jan-23,Leadership Development,External,Incomplete,2,561.14,47
1448,Production Technician I,WBL,Active,Part-Time,Other,Single,Needs Improvement,3,23-10-2022,1,1,3,06-Aug-22,Leadership Development,Internal,Failed,5,151.43,44
1449,Production Technician II,PL,Active,Part-Time,Other,Divorced,Needs Improvement,3,11-08-2022,4,2,2,09-Oct-22,Customer Service,Internal,Passed,5,675.71,57
1450,Production Technician II,PYZ,Terminated,Full-Time,White,Single,Needs Improvement,3,22-04-2023,5,1,2,23-Jun-23,Project Management,Internal,Incomplete,5,436.63,62
1451,Production Technician II,SVG,Active,Part-Time,Hispanic,Widowed,Needs Improvement,3,27-12-2022,4,3,4,25-Oct-22,Communication Skills,External,Completed,2,387.11,78
1452,Production Technician II,TNS,Active,Full-Time,White,Single,Needs Improvement,3,14-08-2022,4,4,5,04-Sep-22,Technical Skills,Internal,Passed,4,320.38,66
1453,Production Technician II,WBL,Active,Full-Time,Black,Single,Needs Improvement,3,12-09-2022,1,5,1,05-Apr-23,Technical Skills,Internal,Passed,2,294.55,33
1454,Production Technician II,WBL,Terminated,Full-Time,Hispanic,Married,Needs Improvement,3,28-07-2023,2,2,1,14-Dec-22,Customer Service,External,Completed,1,832.86,45
1455,Production Technician I,PL,Active,Contract,Other,Widowed,Needs Improvement,3,04-07-2023,2,2,4,15-May-23,Leadership Development,Internal,Passed,5,223.34,24
1456,Production Technician I,PYZ,Active,Full-Time,Hispanic,Married,Exceeds,3,31-08-2022,2,1,5,30-Sep-22,Customer Service,External,Incomplete,3,456.95,63
1457,Production Technician I,SVG,Active,Contract,Other,Married,Exceeds,3,02-07-2023,2,1,1,11-May-23,Project Management,External,Passed,5,988.47,41
1458,Production Technician I,TNS,Active,Full-Time,Hispanic,Single,Exceeds,3,06-02-2023,2,2,4,22-May-23,Technical Skills,External,Incomplete,1,429.49,27
1459,Production Technician I,WBL,Active,Contract,Black,Single,Exceeds,3,10-09-2022,5,2,5,18-Oct-22,Project Management,Internal,Failed,3,798.97,75
1460,Production Technician I,BPC,Active,Full-Time,Other,Divorced,Exceeds,3,23-02-2023,2,3,1,06-Mar-23,Customer Service,Internal,Incomplete,2,864.22,66
1461,Production Technician I,CCDR,Active,Full-Time,Asian,Widowed,Exceeds,3,09-04-2023,1,1,2,01-Jun-23,Communication Skills,Internal,Passed,1,302.52,18
1462,Production Technician I,EW,Active,Contract,Other,Widowed,Exceeds,3,31-08-2022,4,5,5,02-Feb-23,Leadership Development,External,Completed,4,152.66,63
1463,Production Technician I,MSC,Active,Contract,Hispanic,Divorced,Exceeds,3,13-03-2023,5,4,5,14-Apr-23,Customer Service,Internal,Completed,2,399.05,45
1464,Production Technician I,NEL,Active,Part-Time,Asian,Married,Exceeds,3,04-07-2023,2,5,1,25-Jun-23,Customer Service,Internal,Completed,2,791.74,62
1465,Production Technician I,PL,Active,Part-Time,Other,Single,Exceeds,3,02-06-2023,1,1,3,06-Dec-22,Leadership Development,External,Incomplete,4,770.23,62
1466,Production Technician I,PYZ,Active,Full-Time,White,Widowed,Exceeds,3,05-12-2022,1,4,5,16-Dec-22,Project Management,External,Completed,3,746.05,32
1467,Production Technician I,SVG,Active,Full-Time,Black,Married,Fully Meets,3,13-08-2022,3,4,2,13-Jan-23,Technical Skills,External,Completed,2,177.66,34
1468,Production Technician I,TNS,Active,Contract,Hispanic,Divorced,Exceeds,3,21-04-2023,3,1,3,10-Apr-23,Leadership Development,Internal,Passed,5,429.38,53
1469,Production Technician I,WBL,Active,Full-Time,Asian,Married,Exceeds,3,23-02-2023,4,2,4,25-Aug-22,Leadership Development,External,Incomplete,3,867.59,45
1470,Production Technician I,BPC,Active,Part-Time,Asian,Married,Exceeds,3,21-03-2023,1,4,1,17-Apr-23,Communication Skills,External,Failed,5,502.65,28
1471,Production Technician II,CCDR,Terminated,Full-Time,White,Divorced,Exceeds,3,23-12-2022,3,4,2,06-Mar-23,Technical Skills,Internal,Completed,3,488.68,59
1472,Production Technician II,SVG,Active,Contract,Other,Single,Exceeds,3,02-09-2022,2,4,1,11-Apr-23,Project Management,Internal,Passed,3,416.76,49
1473,Production Technician II,EW,Active,Contract,Black,Divorced,Exceeds,3,11-12-2022,5,2,1,11-Feb-23,Leadership Development,External,Passed,4,336.08,78
1474,Production Technician II,MSC,Terminated,Full-Time,Hispanic,Married,Exceeds,3,22-09-2022,2,1,3,19-Feb-23,Project Management,External,Failed,1,798.37,81
1475,Production Technician II,TNS,Active,Full-Time,Other,Married,Exceeds,3,25-07-2023,2,3,3,04-Nov-22,Technical Skills,Internal,Passed,3,499.48,30
1476,Production Technician II,PYZ,Terminated,Contract,Other,Divorced,PIP,3,21-12-2022,1,4,1,08-Mar-23,Technical Skills,External,Completed,2,615.32,57
1477,Production Technician I,CCDR,Active,Contract,Asian,Married,Exceeds,3,24-02-2023,5,5,3,12-Mar-23,Technical Skills,External,Failed,5,410.36,55
1478,Production Technician I,SVG,Active,Part-Time,Other,Divorced,Exceeds,3,22-11-2022,1,1,3,03-Aug-23,Leadership Development,External,Failed,5,453.86,68
1479,Production Technician I,EW,Active,Part-Time,White,Married,Exceeds,3,23-08-2022,3,4,2,23-Jan-23,Project Management,Internal,Failed,1,975.27,70
1480,Production Technician I,MSC,Active,Part-Time,Black,Married,Needs Improvement,3,16-02-2023,5,1,4,18-Apr-23,Leadership Development,External,Failed,2,946.81,25
1481,Production Technician I,TNS,Active,Full-Time,Asian,Single,Exceeds,3,24-07-2023,3,5,3,16-May-23,Communication Skills,Internal,Completed,5,142.57,23
1482,Production Technician I,PYZ,Active,Contract,Asian,Widowed,Exceeds,3,23-04-2023,1,1,1,13-Oct-22,Customer Service,Internal,Completed,5,186.57,67
1483,Production Technician I,WBL,Active,Full-Time,Hispanic,Single,Exceeds,3,19-08-2022,3,5,4,22-Aug-22,Communication Skills,External,Incomplete,4,168.71,61
1484,Production Technician I,NEL,Active,Full-Time,Hispanic,Married,Exceeds,3,25-12-2022,5,2,1,29-Jul-23,Communication Skills,External,Incomplete,1,473.77,29
1485,Production Technician I,PL,Active,Contract,Asian,Married,Exceeds,3,14-12-2022,1,2,1,02-Jul-23,Leadership Development,External,Completed,5,654.35,50
1486,Production Technician I,BPC,Active,Part-Time,Hispanic,Divorced,Fully Meets,3,05-03-2023,5,5,2,30-May-23,Customer Service,Internal,Incomplete,2,176.63,20
1487,Production Technician I,CCDR,Active,Full-Time,Asian,Widowed,Fully Meets,3,20-05-2023,4,4,2,08-Aug-22,Customer Service,External,Failed,3,385.82,51
1489,Production Technician I,EW,Active,Contract,White,Widowed,Fully Meets,3,13-10-2022,3,5,2,01-Oct-22,Leadership Development,External,Completed,5,112.64,76
1490,Production Technician I,MSC,Active,Contract,White,Widowed,Needs Improvement,3,06-03-2023,2,3,4,23-Jul-23,Communication Skills,External,Incomplete,4,849.95,49
1491,Production Technician I,TNS,Active,Part-Time,Hispanic,Married,Exceeds,3,29-03-2023,1,3,3,10-Aug-22,Technical Skills,External,Failed,5,187.65,38
1492,Production Technician II,CCDR,Active,Full-Time,Other,Divorced,Exceeds,3,17-04-2023,4,5,2,25-Dec-22,Customer Service,Internal,Failed,1,285.56,65
1493,Production Technician II,SVG,Active,Full-Time,Black,Married,Fully Meets,3,06-12-2022,2,2,4,09-Oct-22,Communication Skills,Internal,Incomplete,3,793.43,42
1494,Production Technician II,EW,Terminated,Contract,Hispanic,Divorced,Fully Meets,3,06-05-2023,5,5,5,01-Feb-23,Customer Service,External,Passed,5,978.89,69
1495,Production Technician II,MSC,Active,Part-Time,Hispanic,Single,Fully Meets,3,30-12-2022,3,3,4,25-Feb-23,Customer Service,Internal,Completed,4,993.66,50
1496,Production Technician II,TNS,Active,Part-Time,White,Widowed,Fully Meets,3,09-07-2023,2,3,3,07-Sep-22,Customer Service,External,Completed,3,768.55,69
1497,Production Technician II,PYZ,Active,Contract,Black,Widowed,Needs Improvement,3,29-07-2023,5,4,5,23-Aug-22,Technical Skills,External,Completed,3,140.78,25
1498,Production Technician I,BPC,Active,Full-Time,Black,Married,Exceeds,3,28-12-2022,1,5,3,05-Aug-23,Project Management,Internal,Passed,3,598.07,78
1499,Production Technician I,CCDR,Active,Contract,Other,Married,Fully Meets,3,28-11-2022,4,2,3,18-Jan-23,Customer Service,External,Incomplete,5,543.52,47
1500,Production Technician I,SVG,Active,Part-Time,Hispanic,Divorced,Fully Meets,3,24-07-2023,1,4,4,12-Jan-23,Technical Skills,Internal,Passed,2,916.73,34
1501,Production Technician I,EW,Active,Contract,Hispanic,Widowed,Fully Meets,3,08-05-2023,5,4,4,29-Jul-23,Customer Service,Internal,Completed,2,491.99,22
